decision,left_obstacle,front_obstacle,right_obstacle,suggested_direction
0,0,0,0,0.271600077117,0
0,0,0,0,0.295167752946,1
1,0,0,0,0.284000135126,1
1,0,0,0,-0.738904241999,1
1,0,0,0,-0.728399922883,-1
1,0,0,0,-0.752787971342,1
1,0,0,0,-0.742237233021,0
1,0,0,0,-0.730802184749,-1
1,0,0,0,-0.746291997944,-1
0,0,0,0,0.242238622039,1
0,0,0,0,0.23171694408,-1
0,0,0,0,0.257762766979,1
0,0,0,0,0.247212028658,0
0,0,0,0,0.237452017267,-1
1,0,0,0,0.284000135126,-1
1,0,0,0,-0.704832247054,0
1,0,0,0,-0.692821983288,0
1,0,0,0,-0.677170509061,0
0,0,0,0,-0.661493396616,1
0,0,0,0,0.365614296152,0
1,0,0,0,-0.590334046189,0
1,0,0,0,-0.570446160691,0
1,0,0,0,-0.548874101147,0
1,0,0,0,-0.499999624869,0
1,0,0,0,-0.472337942384,-1
1,0,0,0,-0.499999590766,0
0,0,0,0,-0.530291873317,-1
1,0,0,0,0.41742930492,1
0,0,0,0,-0.614497712516,-1
0,0,0,0,0.363725331368,-1
0,0,0,0,0.394863604616,0
1,0,0,0,0.451125898853,-1
0,0,0,0,-0.525450832871,1
1,0,0,0,0.500000346275,-1
0,0,0,0,-0.469707266317,1
0,0,0,0,0.500000375131,-1
0,0,0,0,0.525451554855,0
0,0,0,0,0.548874799878,1
0,0,0,0,0.523568047161,-1
0,0,0,0,0.584385153797,0
0,0,0,0,0.601804063138,1
1,0,0,0,0.557716103171,1
0,0,0,0,-0.460262703624,-1
0,0,0,0,0.5192858632,-1
0,0,0,0,0.537405353453,1
0,0,0,0,0.518184432195,-1
0,0,0,0,0.566766923604,1
1,0,0,0,0.548874701233,1
1,0,0,0,-0.464668330806,-1
1,0,0,0,-0.481815567805,0
1,0,0,0,-0.499999735201,0
1,0,0,0,-0.53973673037,1
0,0,0,0,-0.520528693331,1
0,0,0,0,0.5192858632,1
1,0,0,0,0.518184432195,-1
0,0,0,0,-0.462594646547,1
0,0,0,0,0.590334661588,0
1,0,0,0,0.605137089626,-1
1,0,0,0,-0.374333915463,-1
1,0,0,0,-0.38880004189,1
1,0,0,0,-0.366931688256,0
1,0,0,0,-0.344041575476,-1
0,0,0,0,-0.358618091241,-1
0,0,0,0,0.61799635894,0
1,0,0,0,0.595729623027,1
1,0,0,0,-0.391306372578,0
0,0,0,0,-0.365613606818,1
1,0,0,0,0.650782788705,-1
1,0,0,0,-0.322828762673,-1
1,0,0,0,-0.338505864791,0
1,0,0,0,-0.355615158099,1
0,0,0,0,0.783999737655,1
1,0,0,0,0.690030497094,1
1,0,0,0,-0.311916321786,0
1,0,0,0,-0.277965303612,0
0,0,0,0,-0.242237725559,1
0,0,0,0,0.771599637268,0
1,0,0,0,0.81445293331,-1
1,0,0,0,-0.216000262345,0
1,0,0,0,-0.228400362732,1
1,0,0,0,-0.192822377279,0
1,0,0,0,-0.155958164253,-1
1,0,0,0,-0.165904525957,1
1,0,0,0,-0.125665833144,0
0,0,0,0,0.0423785810384,0
0,0,0,0,0.0374050964922,-1
0,0,0,0,0.0745536985535,1
0,0,0,0,0.0704465358974,-1
0,0,0,0,0.105136855278,1
0,0,0,0,0.172490027527,0
0,0,0,0,0.204832652857,0
0,0,0,0,0.236116599668,0
1,0,0,0,-0.737451518029,0
0,0,0,0,-0.757762274441,1
1,0,0,0,0.277965303612,-1
1,0,0,0,-0.70483296806,-1
1,0,0,0,0.242237725559,1
0,0,0,0,-0.795167369512,-1
1,0,0,0,0.192822377279,1
1,0,0,0,-0.882003903591,1
1,0,0,0,-0.874334166856,0
1,0,0,0,-0.865613905534,-1
1,0,0,0,-0.909665593707,1
0,0,0,0,-0.902820493768,1
0,0,0,0,0.144384520906,1
0,0,0,0,-0.894863173794,1
1,0,0,0,0.155958132086,-1
1,0,0,0,-0.894863173794,0
1,0,0,0,-0.947070691938,0
0,0,0,0,0.947070691938,-1
1,0,0,0,0.951125533614,-1
1,0,0,0,-0.951125533614,-1
1,0,0,0,0.902820493768,1
1,0,0,0,-0.105136826206,0
1,0,0,0,-0.0634509715151,0
0,0,0,0,0.0971795062316,0
1,0,0,0,0.144384520906,-1
1,0,0,0,-0.942284175644,0
0,0,0,0,0.942284175644,-1
0,0,0,0,0.947070691938,1
1,0,0,0,0.844041867914,1
1,0,0,0,-0.169501166645,1
0,0,0,0,-0.125665791527,-1
1,0,0,0,0.830498833355,-1
0,0,0,0,0.625666308748,0
1,0,0,0,-0.499999437303,1
0,0,0,0,-0.394862557967,1
0,0,0,0,-0.29516687942,1
1,0,0,0,0.733750409789,-1
1,0,0,0,-0.204832541014,0
1,0,0,0,-0.295166760793,1
1,0,0,0,-0.204832429172,0
0,0,0,0,0.29516652354,0
1,0,0,0,-0.500001500522,-1
1,0,0,0,-0.500002250779,0
1,0,0,0,-0.500004501534,1
1,0,0,0,-0.75133197534,-1
1,0,0,0,-0.742238062308,0
1,0,0,0,-0.781624330074,-1
1,0,0,0,-0.809969822138,0
1,0,0,0,-0.855615479094,-1
0,0,0,0,-0.844041867914,-1
0,0,0,0,0.344041411707,-1
0,0,0,0,0.295166998047,-1
0,0,0,0,0.275279134438,1
0,0,0,0,0.314452609674,-1
0,0,0,0,0.330498455469,0
0,0,0,0,-0.614498572844,-1
0,0,0,0,0.417428501741,0
0,0,0,0,0.447070331558,0
1,0,0,0,-0.552929668442,0
0,0,0,0,-0.527662057616,-1
0,0,0,0,0.525450832871,-1
1,0,0,0,0.499999699895,1
0,0,0,0,0.561416761778,-1
1,0,0,0,0.53973673037,-1
0,0,0,0,-0.479471306669,1
1,0,0,0,0.499999718651,-1
0,0,0,0,-0.520529275087,1
0,0,0,0,0.460262703624,0
0,0,0,0,0.442283896829,0
1,0,0,0,0.445565423576,1
1,0,0,0,-0.5192858632,0
1,0,0,0,-0.500000281349,0
1,0,0,0,-0.479471306669,0
0,0,0,0,-0.457621732948,-1
0,0,0,0,0.53973673037,1
1,0,1,0,0.55771555071,1
1,1,0,0,-0.420833510619,0
-1,1,0,0,-0.398196540932,-1
0,0,0,0,-0.722034696388,-1
1,0,0,0,0.24866802466,1
1,0,0,0,-0.783999737655,1
1,0,0,0,-0.771599637268,-1
1,0,0,0,-0.807177622721,1
1,0,0,0,-0.781624330074,1
0,0,0,0,-0.76625005329,1
0,0,0,0,0.429553159917,1
0,0,0,0,-0.582571498259,1
1,0,0,0,0.474548445145,-1
1,0,0,0,0.447070331558,1
1,0,0,0,-0.582571498259,0
0,0,0,0,0.499999590766,1
1,0,0,0,-0.557716216381,0
1,0,0,0,0.469707266317,-1
1,0,0,0,-0.500000450158,-1
1,0,0,0,-0.579167282595,1
0,0,0,0,-0.542379133291,1
0,0,0,0,0.499999437303,1
0,0,0,0,0.462594411577,-1
0,0,0,0,0.499999499825,0
1,0,0,0,0.614497712516,-1
1,0,0,0,-0.35119514713,-1
1,0,0,0,0.533474890941,1
0,0,0,0,-0.462595476286,1
0,0,0,0,0.530291873317,0
0,0,0,0,0.552928910313,0
1,0,0,0,-0.462595476286,0
1,0,0,0,-0.420833869559,-1
1,0,0,0,0.462594411577,1
0,0,0,0,-0.579167282595,-1
1,0,0,0,0.388799859351,1
0,0,0,0,0.374333691252,0
0,0,0,0,0.420832717405,1
0,0,0,0,0.351194212749,1
1,0,0,0,0.363724490459,-1
0,0,0,0,0.552928910313,-1
0,0,0,0,0.597179113992,1
1,0,0,0,0.590334046189,-1
0,0,0,0,-0.383428510106,1
1,0,0,0,0.650782110447,-1
0,0,0,0,-0.322829490939,1
0,0,0,0,0.691571207744,0
0,0,0,0,0.70483219529,0
0,0,0,0,0.717073368979,1
0,0,0,0,0.692821983288,-1
1,0,0,0,0.704832247054,-1
0,0,0,0,-0.247212028658,1
1,0,0,0,0.762547982733,-1
0,0,0,0,-0.188084348542,1
0,0,0,0,0.81933018572,1
0,0,0,0,0.762547982733,0
0,0,0,0,0.738904241999,0
1,0,0,0,0.715999864874,1
1,0,0,0,-0.295167752946,0
0,0,0,0,-0.307178016712,-1
0,0,0,0,0.6938571788,1
1,0,0,0,0.672489695865,1
1,0,0,0,0.63920859091,1
0,0,0,0,-0.374334461979,-1
0,0,0,0,0.605136568064,0
0,0,0,0,0.585511369308,-1
0,0,0,0,0.599695529491,0
0,0,0,0,0.613060904962,0
0,0,0,0,0.625665585316,1
1,0,0,0,0.607652878418,1
1,0,0,0,-0.405214016594,1
1,0,0,0,-0.386939095038,-1
0,0,0,0,-0.400304470509,-1
0,0,0,0,0.56345076113,-1
1,0,0,0,-0.405214016594,-1
1,0,0,0,-0.482798504542,1
1,0,0,0,0.531804254051,-1
0,0,0,0,-0.374334414684,1
0,0,0,0,0.637563630747,1
0,0,0,0,0.619825222193,-1
0,0,0,0,0.614498003307,-1
1,0,0,0,0.625665622101,-1
1,0,0,0,-0.357730693951,-1
0,0,0,0,-0.368650442979,-1
1,0,0,0,-0.368650442979,0
1,0,0,0,0.625665585316,-1
1,0,0,0,-0.35561572888,0
1,0,0,0,-0.316032970866,-1
0,0,0,0,-0.327510304135,-1
1,0,0,0,0.651903024152,1
1,0,0,0,-0.339769609074,-1
0,0,0,0,-0.330499141694,1
0,0,0,0,0.672489695865,0
0,0,0,0,0.632095844948,-1
0,0,0,0,0.64438427112,0
0,0,0,0,0.655957896824,0
1,0,0,0,0.666870306059,-1
1,0,0,0,0.695470980337,-1
0,0,0,0,0.723279902408,-1
0,0,0,0,0.731715753578,1
1,0,0,0,0.713673728001,1
1,0,0,0,-0.295167642022,1
0,0,0,0,-0.276720097592,1
0,0,0,0,0.731715753578,0
0,0,0,0,0.739680741681,0
1,0,0,0,0.747210922364,-1
1,0,0,0,-0.235125603818,0
1,0,0,0,-0.217074489182,0
0,0,0,0,-0.198652790274,1
1,0,0,0,0.807176896402,-1
0,0,0,0,-0.174541101257,1
0,0,0,0,0.830497998648,0
0,0,0,0,0.83526064986,0
0,0,0,0,0.839768502405,1
0,0,0,0,0.827509264421,1
0,0,0,0,0.81121252105,-1
0,0,0,0,0.816031985523,1
1,0,0,0,0.800342387137,1
0,0,0,0,-0.18878747895,1
1,0,0,0,0.816031985523,-1
0,0,0,0,-0.168045140216,1
1,0,1,0,0.836182019493,-1
1,0,0,1,-0.148051035666,0
-1,0,0,1,-0.132096979143,1
1,0,0,0,-0.58257134897,0
1,0,0,0,-0.59824252847,0
0,0,0,0,-0.614498433471,-1
0,0,0,0,0.390379787162,1
0,0,0,0,0.394862954425,1
1,0,0,0,0.374333965911,1
0,0,0,0,-0.640584074659,-1
0,0,0,0,0.350047300677,-1
1,0,0,0,0.364761464128,-1
1,0,0,0,-0.625666034089,-1
0,0,0,0,-0.655958369934,-1
0,0,0,0,0.334904180793,0
1,0,0,0,0.326197164052,1
0,0,0,0,-0.720946363481,-1
0,0,0,0,0.271599417731,0
0,0,0,0,0.26451040796,-1
1,0,0,0,-0.712596119785,0
0,0,0,0,0.302836893597,-1
1,0,0,0,0.332572257526,-1
1,0,0,0,-0.665095819207,0
1,0,0,0,-0.655958369934,0
1,0,0,0,-0.636275386592,0
0,0,0,0,-0.59824252847,1
0,0,0,0,0.41742865103,1
1,0,0,0,0.405876030399,1
0,0,0,0,-0.609620212838,-1
0,0,0,0,0.379552033953,0
1,0,0,0,0.369241113784,1
1,0,0,0,-0.636275386592,-1
0,0,0,0,-0.652625321393,-1
0,0,0,0,0.337545733553,0
1,0,0,0,0.344041630066,-1
1,0,0,0,-0.59824252847,-1
0,0,0,0,-0.642269748577,-1
1,0,0,0,0.347374678607,1
1,0,0,0,-0.669501431727,0
0,0,0,0,0.303887407813,0
1,0,0,0,0.295167140399,1
0,0,0,0,-0.739681275389,-1
0,0,0,0,0.252788546612,-1
1,0,0,0,0.270050462875,-1
1,0,0,0,-0.713674232945,-1
0,0,0,0,0.245660462275,-1
1,0,0,0,0.295167146331,-1
1,0,0,0,-0.696671514062,0
1,0,0,0,-0.688083578352,0
1,0,0,0,-0.679038086415,0
1,0,0,0,-0.669501431727,-1
0,0,0,0,0.286325767055,-1
0,0,0,0,0.311916421648,-1
0,0,0,0,0.328208587152,0
1,0,0,0,0.359415925341,-1
0,0,0,0,-0.630758886216,1
1,0,0,0,0.384358638564,-1
1,0,0,0,-0.605137045575,0
0,0,0,0,-0.594123969601,1
0,0,0,0,0.420833006921,1
1,0,0,0,0.40966539298,1
1,0,0,0,-0.620447966047,0
1,0,0,0,-0.636275386592,1
1,0,0,0,-0.614498433471,0
0,0,0,0,-0.602734734854,1
0,0,0,0,0.429553265968,1
0,0,0,0,0.41742865103,0
0,0,0,0,0.405876030399,0
1,0,0,0,0.394862954425,1
1,0,0,0,-0.625666047168,-1
1,0,0,0,-0.6869046617,1
0,0,0,0,-0.666870796038,1
0,0,0,0,0.351194341076,0
1,0,0,0,0.385501566529,-1
1,0,0,0,0.41372022349,-1
1,0,0,0,-0.573694771481,-1
1,0,0,0,-0.590334629757,1
0,0,0,0,-0.577255253568,1
1,0,0,0,0.439551690039,-1
0,0,0,0,-0.546499257196,1
0,0,0,0,0.455656339504,-1
0,0,0,0,0.471082455563,1
1,0,0,0,0.457621216056,1
0,0,0,0,0.429553265968,-1
0,0,0,0,0.444780494789,0
0,0,0,0,0.459419578658,0
0,0,0,0,0.473489338363,1
0,0,0,0,0.46107170838,-1
0,0,0,0,0.474548611225,0
1,0,0,0,0.487518689022,-1
0,0,0,0,-0.500000180063,1
0,0,0,0,0.512480957709,0
0,0,0,0,0.524473126058,1
0,0,0,0,0.512010092368,-1
0,0,0,0,0.54707086045,0
0,0,0,0,0.567949841404,0
1,0,0,0,0.577791661081,-1
1,0,0,0,-0.409665741605,-1
0,0,0,0,-0.419409158493,-1
0,0,0,0,0.55570107634,-1
0,0,0,0,0.565623600119,0
0,0,0,0,0.57517952792,0
0,0,0,0,0.584384731816,0
0,0,0,0,0.59325452775,1
1,0,0,0,0.581692917308,1
0,0,0,0,-0.427263620387,-1
0,0,0,0,0.561416937287,0
1,0,0,0,0.550419527511,1
1,0,0,0,-0.458984765049,0
0,0,0,0,-0.468716199507,-1
1,0,0,0,0.520528848143,1
1,0,0,0,-0.489564697539,1
0,0,0,0,-0.478787355501,1
0,0,0,0,0.531283800493,0
0,0,0,0,0.541015234951,1
1,0,0,0,0.530292187357,1
1,0,0,0,-0.479471151857,0
1,0,0,0,-0.478787355501,0
0,0,0,0,-0.467657526215,1
0,0,0,0,0.542378438161,1
1,0,0,0,0.531283800493,1
0,0,0,0,-0.489211025268,-1
0,0,0,0,0.499999849947,-1
1,0,0,0,0.510435302461,-1
1,0,0,0,-0.478787355501,-1
1,0,0,0,-0.489211025268,1
1,0,0,0,-0.478056454984,0
1,0,0,0,-0.466524758544,0
1,0,0,0,-0.454604443034,0
1,0,0,0,-0.442284318873,-1
1,0,0,0,-0.45292913955,1
1,0,0,0,-0.440118962576,0
1,0,0,0,-0.426867498474,0
1,0,0,0,-0.413163635576,0
1,0,0,0,-0.398997168638,-1
0,0,0,0,-0.40966577192,-1
0,0,0,0,0.576030588157,0
0,0,0,0,0.562214667633,-1
0,0,0,0,0.573132501526,0
0,0,0,0,0.583597785211,0
0,0,0,0,0.593632766837,0
0,0,0,0,0.603258759679,1
0,0,0,0,0.590334258395,-1
0,0,0,0,0.599695636753,0
0,0,0,0,0.608693194757,1
0,0,0,0,0.596368395375,-1
1,0,0,0,0.605136706207,-1
1,0,0,0,-0.382655655531,0
1,0,0,0,-0.370118351589,-1
1,0,0,0,-0.378635732374,0
1,0,0,0,-0.387503875352,0
1,0,0,0,-0.396741240321,1
0,0,0,0,-0.383428271651,1
0,0,0,0,0.625665675606,0
0,0,0,0,0.634385946796,0
0,0,0,0,0.642752031215,1
1,0,0,0,-0.349217642637,-1
1,0,0,0,-0.357247968785,1
1,0,0,0,-0.344041999196,0
0,0,0,0,-0.330498957447,1
0,0,0,0,0.650782357363,-1
0,0,0,0,0.658494332364,0
1,0,0,0,-0.321404996834,0
0,0,0,0,0.671357084339,-1
0,0,0,0,0.678595003166,0
0,0,0,0,0.685546891239,1
1,0,0,0,0.67302801015,1
0,0,0,0,-0.334095615118,-1
0,0,0,0,0.653500044775,-1
0,0,0,0,0.660780807138,1
0,0,0,0,0.648805304688,-1
0,0,0,0,0.655958033298,0
0,0,0,0,0.669501088614,1
1,0,0,0,-0.337147438746,0
1,0,0,0,-0.325459821079,-1
1,0,0,0,-0.332210260381,1
0,0,0,0,-0.32012018403,1
0,0,0,0,0.686473568853,1
0,0,0,0,0.674540178921,-1
0,0,0,0,0.681044728968,1
0,0,0,0,0.669501088614,-1
0,0,1,0,0.675915175271,1
-1,1,0,0,0.664738446192,-1
1,0,0,0,-0.597179113992,0
1,0,0,0,-0.625665386679,1
1,0,0,0,-0.605136395384,-1
0,0,0,0,-0.771598504087,-1
0,0,0,0,0.20483377128,-1
0,0,0,0,0.236117575473,1
0,0,0,0,0.224721513727,0
1,0,0,0,0.242238622039,-1
1,0,0,0,-0.746291997944,0
1,0,0,0,-0.733749395318,-1
0,0,0,0,-0.763882424527,-1
0,0,0,0,0.224721513727,-1
1,0,0,0,0.253708002056,-1
1,0,0,0,-0.763882424527,1
1,0,0,0,-0.751330991803,0
0,0,0,0,-0.737450525344,1
0,0,0,0,0.295167947062,0
0,0,0,0,0.326197878099,0
0,0,0,0,0.355615908831,1
0,0,0,0,0.338506603384,-1
1,0,0,0,0.365614296152,-1
1,0,0,0,0.409665953811,-1
1,0,0,0,-0.570446160691,-1
0,0,0,0,-0.597179113992,-1
0,0,0,0,0.383428510106,-1
1,0,0,0,0.478056621199,-1
1,0,0,0,-0.523567378886,0
0,0,0,0,-0.605136395384,-1
0,0,0,0,-0.655957654203,-1
0,0,0,0,0.326197878099,-1
0,0,0,0,0.355615908831,0
0,0,0,0,0.383428510106,0
1,0,0,0,0.39130702195,1
1,0,0,0,-0.634385703848,1
0,0,0,0,0.409665953811,0
0,0,0,0,0.434376589916,1
0,0,0,0,0.415615462685,0
0,0,0,0,0.398196540932,-1
0,0,0,0,0.420833510619,0
0,0,0,0,-0.519285316802,1
0,0,0,0,0.518184432195,0
0,0,0,0,0.585511869523,0
0,0,0,0,0.599696021477,1
0,0,0,0,0.594786449077,1
0,0,0,0,0.577255253568,0
0,0,0,0,0.560448309961,0
0,0,0,0,0.544343660496,0
1,0,0,0,0.528917544437,1
0,0,0,0,-0.485197357375,-1
0,0,0,0,0.500000204617,0
1,0,0,0,0.485855431112,1
1,0,0,0,-0.528917133932,1
0,0,0,0,0.514144969325,1
1,0,0,0,0.500000195721,1
1,0,0,0,-0.514144568888,0
1,0,0,0,-0.528917133932,0
1,0,0,0,-0.544343238673,0
1,0,0,0,-0.560447875357,1
1,0,0,0,-0.546498814474,0
1,0,0,0,-0.531804254051,0
1,0,0,0,-0.516319765017,0
1,0,0,0,-0.482798017351,0
0,0,0,0,0.500000250088,-1
1,0,0,0,0.517201982649,-1
0,0,0,0,-0.464668330806,1
1,0,0,0,-0.429553226199,-1
1,0,0,0,0.535331669194,1
1,0,0,0,-0.4807141368,0
1,0,0,0,-0.499999718651,0
0,0,0,0,-0.520528693331,-1
0,0,0,0,0.425446590806,0
1,0,0,0,0.409665868929,1
1,0,0,0,-0.611199403044,0
1,0,0,0,-0.633067727677,1
1,0,0,0,-0.641381281293,1
1,0,0,0,-0.625665474962,0
0,0,0,0,-0.60869297805,1
0,0,0,0,0.398196540932,0
1,0,0,0,-0.641381281293,0
0,0,0,0,-0.691571207744,-1
1,0,0,0,0.29516780471,1
0,0,0,0,-0.730802184749,-1
1,0,0,0,0.257762766979,1
0,0,0,0,-0.76828305592,-1
0,0,0,0,0.213100840781,0
1,0,0,0,0.204833519636,1
1,0,0,0,-0.81933018572,0
1,0,0,0,-0.844040709896,0
1,0,0,0,0.125667164885,1
1,0,0,0,-0.898995351554,1
1,0,0,0,-0.890378354853,-1
1,0,0,0,-0.917426696106,0
1,0,0,0,-0.944777487536,1
1,0,0,0,-0.942280953309,0
0,0,0,0,-0.939548697646,1
0,0,0,0,0.0903365713146,1
0,0,0,0,0.0862817250075,0
1,0,0,0,0.0825733038936,1
0,0,0,0,-0.936545797918,1
1,0,0,0,0.094788383119,-1
1,0,0,0,-0.900302052648,0
1,0,0,0,-0.894860993406,-1
-1,0,1,0,0.000653157961678,0
1,1,0,0,-0.658191786358,1
-1,0,0,1,-0.669501088614,1
0,0,0,0,0.360790921883,0
0,0,0,0,0.374333976612,-1
1,0,0,0,0.365613708536,-1
1,0,0,0,-0.647761990955,0
0,0,0,0,-0.661494040274,1
0,0,0,0,0.330498590834,0
0,0,0,0,0.322828848554,0
1,0,0,0,0.315477911754,-1
0,0,0,0,-0.697987733203,1
0,0,0,0,0.295167160379,1
1,0,0,0,0.308428150873,1
1,0,0,0,-0.684522088246,0
1,0,0,0,-0.677171151446,0
1,0,0,0,-0.669501409166,1
1,0,0,0,-0.683381879909,-1
1,0,0,0,-0.675583579717,1
1,0,0,0,-0.696671514062,-1
1,0,0,0,-0.6869046617,-1
1,0,0,0,-0.666870796038,1
1,0,0,0,-0.685547274241,0
0,0,0,0,-0.704832874201,1
0,0,0,0,0.285666050833,0
0,0,0,0,0.276719557678,1
1,0,0,0,0.295167133621,1
1,0,0,0,-0.675013165127,1
1,0,0,0,-0.71510004548,-1
0,0,0,0,-0.693857777182,-1
0,0,0,0,0.327509741617,-1
0,0,0,0,0.316032413933,0
0,0,0,0,0.305271345032,1
0,0,0,0,0.324986834873,-1
0,0,0,0,0.333129203962,0
1,0,0,0,0.368649995553,1
1,0,0,0,-0.619825675053,1
0,0,0,0,-0.637564103144,1
0,0,0,0,0.340562857097,1
0,0,0,0,0.374333952832,0
1,0,0,0,0.390379787162,1
0,0,0,0,-0.59824252847,-1
0,0,0,0,0.41742865103,-1
0,0,0,0,0.394862954425,0
0,0,0,0,0.384358638564,1
0,0,0,0,0.398996794349,-1
1,0,0,0,0.388800102736,-1
0,0,0,0,-0.625666034089,1
0,0,0,0,0.364761464128,1
1,0,0,0,0.392916124338,1
0,0,0,0,-0.597179706186,-1
1,0,0,0,0.416401866013,1
0,0,0,0,-0.573132854802,-1
0,0,0,0,0.440118618261,0
0,0,0,0,0.452928803341,0
1,0,0,0,0.46530951499,1
0,0,0,0,-0.523567892451,-1
0,0,0,0,0.488426212445,-1
0,0,0,0,0.477273089425,1
1,0,0,0,0.488832225239,1
1,0,0,0,-0.500000160771,0
1,0,0,0,-0.488426539995,0
1,0,0,0,-0.476432441686,0
1,0,0,0,-0.464003519995,0
1,0,0,0,-0.451125697455,0
0,0,0,0,-0.437785332367,-1
0,0,0,0,0.583597785211,-1
0,0,0,0,0.570446367823,0
1,0,0,0,0.557715681127,-1
1,0,0,0,-0.45292913955,0
1,0,0,0,-0.464003519995,-1
1,0,0,0,-0.437785332367,0
1,0,0,0,-0.423969411843,1
0,0,0,0,-0.43526309067,1
1,0,0,0,0.550821136627,-1
1,0,0,0,-0.461072077929,0
0,0,0,0,-0.473489714473,1
0,0,0,0,0.512990245623,1
0,0,0,0,0.525451027783,0
0,0,0,0,0.537404920226,-1
1,0,0,0,0.524473126058,-1
1,0,0,0,-0.487519042291,-1
0,0,0,0,-0.474548972217,-1
0,0,0,0,0.524473126058,0
0,0,0,0,0.499999833275,1
0,0,0,0,0.511573460005,0
0,0,0,0,0.522726588418,-1
1,0,0,0,0.511167458715,-1
0,0,0,0,-0.500000160771,1
0,0,0,0,0.488832225239,1
1,0,0,0,0.499999844773,1
1,0,0,0,-0.488832541285,1
1,0,0,0,0.488832225239,-1
1,0,0,0,-0.522726910575,-1
1,0,0,0,-0.511573787555,1
1,0,0,0,-0.523567892451,0
1,0,0,0,-0.535996821385,-1
0,0,0,0,-0.524473473103,-1
0,0,0,0,-0.500000173138,-1
1,0,0,0,0.523567558314,1
0,0,0,0,-0.451125697455,-1
0,0,0,0,0.559881037424,0
0,0,0,0,0.570446367823,-1
0,0,0,0,0.523567558314,0
0,0,0,0,0.511573460005,1
0,0,0,0,0.522726588418,0
1,0,0,0,0.533475241456,1
1,0,0,0,-0.442284318873,1
0,0,0,0,0.534690156157,1
0,0,0,0,0.545395556966,-1
0,0,0,0,0.533475241456,1
0,0,0,0,0.543835224744,-1
1,0,0,0,0.532342473785,-1
0,0,0,0,-0.478056454984,1
0,0,0,0,0.510788974732,0
0,0,0,0,0.499999849947,0
1,0,0,0,0.489564402235,-1
1,0,0,0,-0.521212945105,-1
1,0,0,0,-0.510789280056,1
0,0,0,0,-0.521943856024,1
1,0,0,0,0.467657219836,-1
1,0,0,0,-0.543835537422,0
0,0,0,0,-0.555701395912,1
0,0,0,0,0.434376084395,0
0,0,0,0,0.42482016036,1
0,0,0,0,0.436548842978,-1
0,0,0,0,0.427263319299,1
0,0,0,0,0.438582768173,0
0,0,0,0,0.449580183958,0
0,0,0,0,0.460262827506,0
0,0,0,0,0.470638259467,0
0,0,0,0,0.480714265128,0
1,0,0,0,0.49049878741,1
1,0,0,0,-0.500000136412,1
0,0,0,0,-0.509793512037,1
1,0,0,0,0.471513541582,-1
1,0,0,0,-0.538536001255,0
0,0,0,0,-0.548874622318,1
0,0,0,0,0.442284010038,0
0,0,0,0,0.433727812734,1
0,0,0,0,0.443972655398,0
1,0,0,0,0.453948512546,1
1,0,0,0,-0.537405235968,0
1,0,0,0,-0.528486458418,1
1,0,0,0,-0.548874622318,0
1,0,0,0,-0.559509283193,0
0,0,0,0,-0.570446688581,1
0,0,0,0,0.42083304311,0
0,0,0,0,0.412409459319,1
0,0,0,0,0.423208481426,-1
1,0,0,0,0.414992665526,-1
1,0,0,0,-0.595729523648,0
0,0,0,0,-0.606724587647,1
1,0,0,0,0.385501612987,-1
1,0,0,0,-0.625666006925,0
0,0,0,0,-0.637101057852,1
1,0,0,0,0.355615284627,-1
0,0,0,0,-0.655958342639,1
0,0,0,0,0.337147131384,1
0,0,0,0,0.348588865165,0
1,0,0,0,0.359785224696,1
1,0,0,0,-0.633068225006,0
1,0,0,0,-0.625666006925,1
1,0,0,0,-0.637101057852,0
0,0,0,0,-0.648805616149,1
0,0,0,0,0.344041657361,0
0,0,0,0,0.337147131384,0
0,0,0,0,0.330498605874,1
0,0,0,0,0.341807917296,-1
0,0,0,0,0.335261259249,1
0,0,0,0,0.346214417933,-1
1,0,1,0,0.339769113866,-1
1,0,0,1,-0.671061729854,0
-1,0,0,1,-0.682106072995,1
1,0,0,0,-0.160230767229,-1
1,0,0,0,-0.147116845061,0
0,0,0,0,-0.129262562231,1
0,0,0,0,0.874334119294,0
0,0,0,0,0.877738468734,1
0,0,0,0,0.860791063816,0
1,0,0,0,0.844041782135,1
1,0,0,0,-0.143055532355,-1
0,0,0,0,0.874334119294,1
0,0,0,0,0.856944467645,0
0,0,0,0,0.839769232771,-1
1,0,0,0,0.844041782135,-1
1,0,0,0,-0.139208936184,0
1,0,0,0,-0.122261531266,-1
0,0,0,0,-0.125665880706,-1
1,0,0,0,0.856944467645,1
1,0,0,0,0.874334119294,-1
1,0,0,0,-0.108084175394,0
0,0,0,0,-0.0903344448784,1
0,0,0,0,0.912142660961,0
0,0,0,0,0.914488337242,0
0,0,0,0,0.916712714747,1
1,0,0,0,0.900304174852,1
0,0,0,0,-0.102344711801,-1
0,0,0,0,0.880965331731,0
1,0,0,0,0.864439272724,1
0,0,0,0,-0.139208936184,-1
0,0,0,0,0.844041782135,-1
0,0,0,0,0.848096628087,1
0,0,0,0,0.831955519244,-1
0,0,0,0,0.836182677786,1
-1,0,1,0,0.82061850458,0
0,0,0,0,0.130760012382,0
1,0,0,0,-0.894861516695,-1
1,0,0,0,-0.920831046029,0
1,0,0,0,-0.947067475873,0
1,0,0,0,-0.97348315086,1
0,0,0,0,-0.972331941411,1
